total_elementwise_ops,total_reduction_ops,total_ops,total_memory_accesses_required,optimal_op_per_byte,output_activation_reg_intensity,input_activation_reg_intensity,weight_reg_intensity,pe_spad_intensity,inter_PE_spatial_intensity,shared_glb_intensity,DRAM_intensity,GFLOPs (@1GHz),Utilization (%),Cycles,Energy (uJ),EDP(J*cycle),Area (mm^2),Computes,mac fJ/compute,output_activation_reg fJ/compute,input_activation_reg fJ/compute,weight_reg fJ/compute,pe_spad fJ/compute,shared_glb fJ/compute,DRAM fJ/compute,Total fJ/compute,layer
2517630976.0,2517580800.0,5035211776.0,51603456.0,48.79,"{'Total scalar accesses': 7552792576.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 5035261952.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2569011200.0, 'Op per Byte': 0.98}","{'Total scalar accesses': 5035362304.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 314876928.0, 'Op per Byte': 8.0}","{'Total scalar accesses': 51904512.0, 'Op per Byte': 48.5}",16.0,4.76,314703872.0,17166.43,5400000.0,0.0,2517630976.0,398.55,182.19,182.19,182.19,2222.88,1011.57,2638.9,6818.49,ConvNeXt_109
2517630976.0,2517430272.0,5035061248.0,3707904.0,678.96,"{'Total scalar accesses': 7552090112.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 5035261952.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2540109824.0, 'Op per Byte': 0.99}","{'Total scalar accesses': 5079416832.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 702222336.0, 'Op per Byte': 3.59}","{'Total scalar accesses': 5779456.0, 'Op per Byte': 435.6}",16.0,4.76,314703872.0,14420.08,4540000.0,0.0,2517630976.0,398.55,182.17,182.19,182.19,2250.35,2238.34,293.84,5727.64,ConvNeXt_11
49.0,42.0,91.0,63.0,0.72,"{'Total scalar accesses': 91.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 98.0, 'Op per Byte': 0.46}","{'Total scalar accesses': 98.0, 'Op per Byte': 0.46}","{'Total scalar accesses': 7.0, 'Op per Byte': 6.5}",{},{},"{'Total scalar accesses': 63.0, 'Op per Byte': 0.72}",13.0,4.17,7.0,0.01,6.13e-08,0.0,49.0,398.55,156.17,182.19,182.19,223.25,0.48,177632.65,178775.49,ConvNeXt_110
49.0,42.0,91.0,63.0,0.72,"{'Total scalar accesses': 91.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 98.0, 'Op per Byte': 0.46}","{'Total scalar accesses': 98.0, 'Op per Byte': 0.46}","{'Total scalar accesses': 7.0, 'Op per Byte': 6.5}",{},{},"{'Total scalar accesses': 63.0, 'Op per Byte': 0.72}",13.0,4.17,7.0,0.01,6.13e-08,0.0,49.0,398.55,156.17,182.19,182.19,223.25,0.48,177632.65,178775.49,ConvNeXt_111
1024000.0,1023000.0,2047000.0,1026024.0,1.0,"{'Total scalar accesses': 2048000.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2048000.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2048000.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 4000.0, 'Op per Byte': 255.88}",{},"{'Total scalar accesses': 129024.0, 'Op per Byte': 7.93}","{'Total scalar accesses': 1028024.0, 'Op per Byte': 1.0}",15.99,4.76,128000.0,133.6,17.1,0.0,1024000.0,398.55,182.02,182.19,182.19,5.24,1017.65,128503.0,130470.85,ConvNeXt_112
784.0,756.0,1540.0,840.0,0.92,"{'Total scalar accesses': 2128.0, 'Op per Byte': 0.36}","{'Total scalar accesses': 840.0, 'Op per Byte': 0.92}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 1456.0, 'Op per Byte': 0.53}",{},{},"{'Total scalar accesses': 840.0, 'Op per Byte': 0.92}",15.71,4.76,98.0,0.11,1.08e-05,0.0,784.0,398.55,156.17,182.19,182.19,2128.49,0.42,137142.86,140190.88,ConvNeXt_12
784.0,756.0,1540.0,840.0,0.92,"{'Total scalar accesses': 2128.0, 'Op per Byte': 0.36}","{'Total scalar accesses': 840.0, 'Op per Byte': 0.92}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 1456.0, 'Op per Byte': 0.53}",{},{},"{'Total scalar accesses': 840.0, 'Op per Byte': 0.92}",15.71,4.76,98.0,0.11,1.08e-05,0.0,784.0,398.55,156.17,182.19,182.19,2128.49,0.42,137142.86,140190.88,ConvNeXt_13
2517630976.0,2517430272.0,5035061248.0,3707904.0,678.96,"{'Total scalar accesses': 7552090112.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 5035261952.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2540109824.0, 'Op per Byte': 0.99}","{'Total scalar accesses': 5079416832.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 702222336.0, 'Op per Byte': 3.59}","{'Total scalar accesses': 5779456.0, 'Op per Byte': 435.6}",16.0,4.76,314703872.0,14420.08,4540000.0,0.0,2517630976.0,398.55,182.17,182.19,182.19,2250.35,2238.34,293.84,5727.64,ConvNeXt_14
784.0,756.0,1540.0,840.0,0.92,"{'Total scalar accesses': 2128.0, 'Op per Byte': 0.36}","{'Total scalar accesses': 840.0, 'Op per Byte': 0.92}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 1456.0, 'Op per Byte': 0.53}",{},{},"{'Total scalar accesses': 840.0, 'Op per Byte': 0.92}",15.71,4.76,98.0,0.11,1.08e-05,0.0,784.0,398.55,156.17,182.19,182.19,2128.49,0.42,137142.86,140190.88,ConvNeXt_15
784.0,756.0,1540.0,840.0,0.92,"{'Total scalar accesses': 2128.0, 'Op per Byte': 0.36}","{'Total scalar accesses': 840.0, 'Op per Byte': 0.92}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 1456.0, 'Op per Byte': 0.53}",{},{},"{'Total scalar accesses': 840.0, 'Op per Byte': 0.92}",15.71,4.76,98.0,0.11,1.08e-05,0.0,784.0,398.55,156.17,182.19,182.19,2128.49,0.42,137142.86,140190.88,ConvNeXt_16
