total_elementwise_ops,total_reduction_ops,total_ops,total_memory_accesses_required,optimal_op_per_byte,output_activation_reg_intensity,input_activation_reg_intensity,weight_reg_intensity,pe_spad_intensity,inter_PE_spatial_intensity,shared_glb_intensity,DRAM_intensity,GFLOPs (@1GHz),Utilization (%),Cycles,Energy (uJ),EDP(J*cycle),Area (mm^2),Computes,mac fJ/compute,output_activation_reg fJ/compute,input_activation_reg fJ/compute,weight_reg fJ/compute,pe_spad fJ/compute,shared_glb fJ/compute,DRAM fJ/compute,Total fJ/compute,layer
2517630976.0,2517530624.0,5035161600.0,13150208.0,191.45,"{'Total scalar accesses': 7552491520.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 5035261952.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2697461760.0, 'Op per Byte': 0.93}","{'Total scalar accesses': 5057339392.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 358055936.0, 'Op per Byte': 7.03}","{'Total scalar accesses': 43251712.0, 'Op per Byte': 58.21}",64.0,6.25,78675968.0,16409.53,1290000.0,0.0,2517630976.0,398.55,182.18,182.19,182.19,2236.58,1137.14,2199.0,6517.84,ConvNeXt_21
196.0,182.0,378.0,224.0,0.84,"{'Total scalar accesses': 364.0, 'Op per Byte': 0.52}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 28.0, 'Op per Byte': 6.75}",{},{},"{'Total scalar accesses': 224.0, 'Op per Byte': 0.84}",54.0,5.47,7.0,0.12,8.62e-07,0.0,196.0,398.55,156.17,182.19,182.19,223.25,0.12,626938.78,628081.25,ConvNeXt_22
196.0,182.0,378.0,224.0,0.84,"{'Total scalar accesses': 364.0, 'Op per Byte': 0.52}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 28.0, 'Op per Byte': 6.75}",{},{},"{'Total scalar accesses': 224.0, 'Op per Byte': 0.84}",54.0,5.47,7.0,0.12,8.62e-07,0.0,196.0,398.55,156.17,182.19,182.19,223.25,0.12,626938.78,628081.25,ConvNeXt_23
2517630976.0,2517530624.0,5035161600.0,13150208.0,191.45,"{'Total scalar accesses': 7552491520.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 5035261952.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2697461760.0, 'Op per Byte': 0.93}","{'Total scalar accesses': 5057339392.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 358055936.0, 'Op per Byte': 7.03}","{'Total scalar accesses': 43251712.0, 'Op per Byte': 58.21}",64.0,6.25,78675968.0,16409.53,1290000.0,0.0,2517630976.0,398.55,182.18,182.19,182.19,2236.58,1137.14,2199.0,6517.84,ConvNeXt_24
196.0,182.0,378.0,224.0,0.84,"{'Total scalar accesses': 364.0, 'Op per Byte': 0.52}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 28.0, 'Op per Byte': 6.75}",{},{},"{'Total scalar accesses': 224.0, 'Op per Byte': 0.84}",54.0,5.47,7.0,0.12,8.62e-07,0.0,196.0,398.55,156.17,182.19,182.19,223.25,0.12,626938.78,628081.25,ConvNeXt_25
196.0,182.0,378.0,224.0,0.84,"{'Total scalar accesses': 364.0, 'Op per Byte': 0.52}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 28.0, 'Op per Byte': 6.75}",{},{},"{'Total scalar accesses': 224.0, 'Op per Byte': 0.84}",54.0,5.47,7.0,0.12,8.62e-07,0.0,196.0,398.55,156.17,182.19,182.19,223.25,0.12,626938.78,628081.25,ConvNeXt_26
2517630976.0,2517530624.0,5035161600.0,13150208.0,191.45,"{'Total scalar accesses': 7552491520.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 5035261952.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2697461760.0, 'Op per Byte': 0.93}","{'Total scalar accesses': 5057339392.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 358055936.0, 'Op per Byte': 7.03}","{'Total scalar accesses': 43251712.0, 'Op per Byte': 58.21}",64.0,6.25,78675968.0,16409.53,1290000.0,0.0,2517630976.0,398.55,182.18,182.19,182.19,2236.58,1137.14,2199.0,6517.84,ConvNeXt_27
196.0,182.0,378.0,224.0,0.84,"{'Total scalar accesses': 364.0, 'Op per Byte': 0.52}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 28.0, 'Op per Byte': 6.75}",{},{},"{'Total scalar accesses': 224.0, 'Op per Byte': 0.84}",54.0,5.47,7.0,0.12,8.62e-07,0.0,196.0,398.55,156.17,182.19,182.19,223.25,0.12,626938.78,628081.25,ConvNeXt_28
196.0,182.0,378.0,224.0,0.84,"{'Total scalar accesses': 364.0, 'Op per Byte': 0.52}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 28.0, 'Op per Byte': 6.75}",{},{},"{'Total scalar accesses': 224.0, 'Op per Byte': 0.84}",54.0,5.47,7.0,0.12,8.62e-07,0.0,196.0,398.55,156.17,182.19,182.19,223.25,0.12,626938.78,628081.25,ConvNeXt_29
2517630976.0,2517530624.0,5035161600.0,13150208.0,191.45,"{'Total scalar accesses': 7552491520.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 5035261952.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2697461760.0, 'Op per Byte': 0.93}","{'Total scalar accesses': 5057339392.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 358055936.0, 'Op per Byte': 7.03}","{'Total scalar accesses': 43251712.0, 'Op per Byte': 58.21}",64.0,6.25,78675968.0,16409.53,1290000.0,0.0,2517630976.0,398.55,182.18,182.19,182.19,2236.58,1137.14,2199.0,6517.84,ConvNeXt_30
